Region,Year,label,poultry_density,max_temp_q1,max_temp_q2,max_temp_q3,max_temp_q4,min_temp_q1,min_temp_q2,min_temp_q3,min_temp_q4,mean_temp_q1,mean_temp_q2,mean_temp_q3,mean_temp_q4,total_rain_q1,total_rain_q2,total_rain_q3,total_rain_q4,Loading,Unloading,Pop_total,F_TOTAL,F_Y_15-64,F_Y_GE65,F_Y_LT15,GDP_Annual,M_TOTAL,M_Y_GE65,M_Y_LT15,M_Y15-64,ndvi_q1,ndvi_q2,ndvi_q3,ndvi_q4,ndwi_q1,ndwi_q2,ndwi_q3,ndwi_q4,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,lai_hv_q1,lai_hv_q2,lai_lv_q1,lai_lv_q2
DE27D,2021,0,21193,6.887142708,15.19634377,25.0503326,21.31155493,-3.001182719,-0.744085989,11.75333292,0.626666676,1.344237023,6.940224499,17.67025527,8.785251997,164.0666718,147.1333372,336.2666716,66.20000036,9919,8921,134324,66226,42018,14904,9147,6908.78,67860,12245,9785,45871,0.415,0.717,0.78,0.637,0.275833333,0.291111111,0.305,0.171666667,11.88291258,6.39584076,25.86661636,627.0898904,24.51,-0.216236591,24.72623659,18.19170455,11.38429267,20.13012697,5.251671314,713.6666809,131.7333361,15.93333334,70.30919515,361.4000085,66.20000036,336.2666716,146.7666707,1.158355723,1.850250233,2.1544495,2.2150269
DE413,2021,0,44037,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.478,0.682,0.72,0.627,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
DE421,2021,0,44985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.48,0.682,0.632,0.598,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
DE424,2021,0,44985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.437,0.635,0.688,0.587,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
DE427,2021,0,44985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.498,0.677,0.687,0.621,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
DE429,2021,0,44985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.493,0.657,0.707,0.619,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
DE71A,2021,0,12090,6.887499879,15.97838687,25.16666627,21.51433295,-0.916071322,1.26774191,12.1554836,2.209666649,2.573567546,7.834376235,18.25519687,9.956591235,178.0000017,138.3000015,221.1000011,106.2000005,4325,4013,239264,122011,76022,28430,17553,13483.57,116820,22328,18719,76075,0.393,0.717,0.757,0.622,0.184166667,0.242222222,0.265833333,0.175277778,12.97079965,6.631733361,26.47807815,598.2894702,26.289999,1.243870943,25.04612806,19.02464131,12.62996228,20.64593144,6.330629013,643.6000048,95.7000003,30.6000003,38.38671788,239.7000009,106.2000005,221.1000011,157.4000018,1.631429033,2.171742767,2.5598755,3.0752563
DE804,2021,0,96223,5.037857113,15.6570965,24.9456664,19.4559998,-1.875357086,1.079677394,12.90967706,4.792333269,1.618164343,7.392985507,18.60112874,10.93608944,152.0000018,148.7000012,202.5000023,138.7000028,1335,1528,95609,49690,28513,14891,6251,4057.35,45957,10220,6572,28958,0.3,0.62,0.665,0.528,0.070833333,0.176944444,0.234166667,0.141111111,12.95562921,6.63707441,25.70838097,633.612348,27.109999,1.293225789,25.81677321,21.2355642,8.106865134,21.2355642,5.999082005,641.9000082,74.90000014,32.20000014,27.02682699,202.5000023,110.7000005,202.5000023,152.0000018,1.866638167,2.143737833,2.3830261,2.933258
DE806,2021,0,96223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.283,0.58,0.572,0.478,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
DE807,2021,0,96223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.267,0.62,0.583,0.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
DE80C,2021,0,96223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.5,0.683,0.675,0.619,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
DE80G,2021,0,96223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.495,0.688,0.603,0.596,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
DE93A,2021,0,71335,5.300089134,16.07177385,25.38124943,20.26191623,-3.051428453,0.429999975,12.06378998,4.034416628,1.464142618,7.289728334,18.24080892,10.57491727,161.2000012,164.5500024,220.7250028,124.1750046,4379,4824,92566,47351,28471,13254,5528,2675.89,45137,10517,5813,28803,0.487,0.677,0.752,0.638,0.095,0.211388889,0.225833333,0.198055556,12.81338698,6.841975381,26.77362261,620.0169389,26.445,0.89008918,25.55491082,20.78790413,13.51412497,20.78790413,6.025404809,670.650011,88.37500171,36.7500011,31.57374902,220.7250028,124.1750046,220.7250028,161.2000012,1.4222819,1.8994853,2.8457642,2.9668274
DE941,2021,0,707360,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,1355,1666,77503,39231,24033,9596,5525,1889.19,38313,7582,5942,24738,0.538,0.705,0.71,0.651,0.085,0.237777778,0.179166667,0.146944444,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.653096533,2.1163025,2.6593628,3.0049744
DE945,2021,0,707360,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,2467,2209,75189,38275,22662,11124,4525,3216.62,37444,8632,4725,23591,0.443,0.617,0.67,0.577,0.053333333,0.135277778,0.1375,0.159166667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.123392767,2.366862,2.5317993,3.0441284
DEA1D,2021,0,28183,8.849642715,16.90903194,25.33233317,22.00233297,0.825714235,1.409999974,12.98677406,2.866333285,4.418602097,8.624680785,18.59667362,11.41026502,204.9000038,147.7000015,349.3000033,105.6000015,22346,20473,452001,232346,143543,56860,31541,17536.79,219545,43436,33621,142177,0.458,0.657,0.657,0.591,0.098333333,0.139166667,0.149166667,0.130277778,13.84377761,6.162444454,25.42939374,551.1237869,27.25,3.016451546,24.23354845,20.85000331,13.60179918,20.85000331,7.96796754,807.5000101,151.5000011,23.6000003,56.34017754,349.3000033,105.6000015,349.3000033,177.7000021,1.9079895,2.1210327,2.1791382,2.677826
DEA28,2021,0,16058,8.141785609,15.53661261,23.74766617,20.76449973,-0.292096752,0.6395,12.16435463,2.135666603,3.479615913,7.432625257,17.34554274,10.38457145,156.5000026,146.0500026,382.0000098,86.5500023,7620,10118,194359,98421,61665,23537,13113,5485.33,95537,19329,13700,62603,0.473,0.605,0.582,0.553,0.065833333,0.154166667,0.135,0.108055556,12.88279428,6.444410885,26.64258204,541.4780037,25.89,1.701612869,24.18838713,19.68527137,12.77061873,19.68527137,6.936319807,771.1000173,190.5500064,17.3500002,72.65801179,382.0000098,86.5500023,382.0000098,153.0000036,1.999399833,2.300943967,2.3354797,3.054718
DEA2D,2021,0,16058,7.852321236,15.22677392,23.18999957,20.40516617,-0.257741951,0.734666659,12.18306421,2.393166606,3.521864371,7.380619931,17.08706416,10.44924896,241.5500016,186.6500036,416.7000058,113.9000029,10219,11847,556631,275528,176196,64539,34620,21399.08,281467,49701,36887,193883,0.583,0.682,0.712,0.659,0.060833333,0.15,0.155,0.121666667,12.8656829,6.511967087,27.22688008,534.4451781,25.585,1.667580638,23.91741936,19.44769875,12.74295765,19.44769875,6.899993753,958.8000139,198.2000032,19.05,60.132208,416.7000058,113.9000029,416.7000058,233.7500033,2.151448567,2.307505267,2.1461487,2.7703552
DEA34,2021,0,66745,7.593303398,16.02201569,24.59858303,20.9729162,-0.591428622,1.101999975,12.20508023,3.498333247,3.668816168,8.050216605,18.08992527,11.07789671,192.2250031,200.0000034,232.4250051,150.6250044,12748,15656,371898,186098,118514,40046,27264,14434.96,185565,31982,28795,124451,0.448,0.655,0.692,0.598,0.065833333,0.139166667,0.12,0.105277778,13.30137741,6.159327436,25.99774766,544.9585395,26.377499,2.685725709,23.69177329,19.37783847,9.484153567,20.1674623,7.731759932,775.2750159,114.6250023,36.42499939,37.33816026,288.2000073,139.6500022,232.4250051,174.7750034,1.583658867,1.980092367,2.613861,2.890808
DEA44,2021,0,45643,5.382499779,15.33306416,24.23816607,20.0938329,-3.359106898,0.329193592,11.417903,2.495666642,1.640059479,6.97996939,17.33024512,9.802761486,173.8500015,163.5000016,234.4000049,92.50000085,6947,6615,139729,70173,42845,18103,9228,4036.79,69864,14336,9794,45160,0.39,0.68,0.642,0.571,0.116666667,0.237222222,0.1925,0.175277778,12.26954593,6.66257413,27.65367903,573.8825469,25.02,0.92709676,24.09290324,19.52178873,12.76304741,19.52178873,6.070029739,664.2500089,90.7000042,25.7500006,35.82786742,234.4000049,92.50000085,234.4000049,173.8500015,1.386281333,2.2347819,2.6365967,2.935608
DEA55,2021,0,18038,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,4812,4784,156940,79882,49394,19933,10230,4168.05,76795,14389,11048,51661,0.467,0.655,0.632,0.584,0.065833333,0.148611111,0.115,0.119444444,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
DEA56,2021,0,18038,7.753392776,15.45628998,24.32233297,20.54833297,0.039999975,1.34066663,12.48838685,3.039666652,3.64284171,7.821222057,17.87397279,10.79562342,255.6500056,223.3500018,385.4000083,176.0500034,6803,7867,323130,166282,101553,44261,20255,9814.1,157395,33348,21568,101712,0.32,0.542,0.615,0.492,0.05,0.121944444,0.12,0.098611111,13.20733216,6.347834341,25.92130253,548.6009627,26.675,2.186128987,24.48887101,19.17757746,12.94947787,20.09198589,7.241571652,1040.450019,200.6500065,29.55,50.69665948,413.0000089,176.0500034,385.4000083,248.2500052,1.7345276,2.184661867,2.4919434,3.0726929
DEA5A,2021,0,18038,5.719999889,14.31580611,23.6183329,19.7916665,-2.679999994,-0.252666663,10.70741912,1.30133328,1.247104425,6.125533935,16.4478599,8.816007035,234.5000021,218.3000034,284.9000032,154.4000019,11958,11486,275491,138744,86638,33765,18122,10807.88,137591,26672,19586,90178,0.482,0.697,0.755,0.644,0.1325,0.245277778,0.263333333,0.247222222,11.398313,6.47837336,26.16637882,579.4608997,24.75,-0.008387105,24.75838711,17.49075779,11.37133685,18.70392961,5.045218663,892.1000106,111.1000005,42.3000004,34.78538806,289.7000042,154.4000019,284.9000032,234.5000021,1.851623533,2.472666433,2.6634827,3.0415344
DEB11,2021,0,5743,7.31321418,15.7003225,24.22966643,21.0963332,-1.058214261,0.68516128,11.90387069,1.891333326,2.753893966,7.557483729,17.64044774,9.836272208,185.1000038,161.0000011,253.0000015,108.6000022,4611,4603,113388,57851,36521,14401,6854,7979.82,55754,10484,7299,37668,0.468,0.665,0.645,0.593,0.068333333,0.1475,0.1225,0.109444444,12.62976208,6.36547534,26.55172098,564.7960537,25.49,1.516128987,23.97387101,18.51936334,12.56146944,19.84689037,6.572549987,707.7000087,94.600001,22.4000001,41.16729214,253.3000015,108.6000022,253.0000015,189.2000045,1.5500997,2.210968,2.5732422,3.1475525
DEB16,2021,0,5743,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.383,0.693,0.757,0.611,0.1625,0.276388889,0.258333333,0.168888889,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
DEB18,2021,0,5743,7.966071243,15.8532256,24.3019998,20.96433313,-0.259354829,1.432666641,12.36129002,2.347333291,3.313436937,7.849279442,17.79126137,10.35688873,211.0000023,168.7000014,301.2000032,139.8000004,6833,7771,183131,92880,57397,22873,12464,6200.25,90104,18356,13339,58309,0.407,0.69,0.625,0.574,0.073333333,0.150555556,0.178333333,0.096388889,13.06885818,6.48228313,26.5881762,552.0276409,26.14,1.759677399,24.3803226,19.99563052,9.990981561,19.99563052,6.843238312,820.7000073,126.8000011,31.6,44.35154141,301.2000032,123.3000008,301.2000032,231.4000023,1.823323533,2.31309,2.4692993,3.1765137
DEB23,2021,0,5865,7.468809361,14.89451582,23.8778881,20.68744377,-1.402042954,0.116129064,11.05419334,1.30166667,2.632041689,6.842643773,16.88162087,9.337403586,210.2333348,184.1666706,360.7666715,139.5666697,4995,5940,100055,49571,31454,11454,6676,2952.86,49869,9459,7366,33377,0.43,0.7,0.755,0.628,0.143333333,0.133611111,0.168333333,0.091944444,11.93101917,6.015183379,26.23268719,543.3982255,23.87,0.939892479,22.93010752,17.52708256,11.56036846,19.05914377,6.035379137,894.7333467,191.4000034,37.666668,55.86562414,379.4000077,139.5666697,360.7666715,199.500002,2.199747733,2.3782552,2.0796814,3.098053
DEB3A,2021,0,4483,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,1010,1398,34001,17161,10414,4545,2170,1577.92,16943,3489,2225,11080,0.295,0.555,0.53,0.46,0.074166667,0.266388889,0.148333333,0.101666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.562622067,3.109120733,2.3827515,2.9651184
DEB3C,2021,0,4483,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,3436,3141,133004,67901,41502,18082,8233,2946.47,64871,14572,8844,41526,0.322,0.598,0.553,0.491,0.07,0.261388889,0.151666667,0.119166667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.1436971,2.534729,2.3691711,2.8119507
DEB3D,2021,0,4483,7.865357043,16.3572579,25.29333297,22.07616623,-0.494516094,1.336612868,13.09306429,2.069499967,3.006359358,8.180781253,18.52904984,10.20300516,132.750002,119.4000014,264.2000041,96.40000025,6035,3887,75539,38122,23832,9233,5035,1957.13,37331,7610,5229,24368,0.457,0.645,0.735,0.612,0.101666667,0.255833333,0.235,0.178611111,13.35719091,6.754784016,27.4703588,588.687511,26.18,1.590645104,24.5893549,19.35960526,12.83233575,20.96369142,6.779516658,612.7500078,136.5000015,17.0999996,60.52102525,276.7000038,96.40000025,264.2000041,116.6000007,1.516774533,2.034606967,2.6064758,2.9040527
DEB3G,2021,0,4483,8.036071318,15.7706449,24.9849996,21.8493332,-0.820322561,0.871935478,12.62645134,1.907333318,2.719677371,7.597705967,17.88903924,9.752637787,165.2000018,153.4000018,238.1000017,108.3000004,2729,1573,70105,35284,21523,9346,4391,1275.39,34874,7859,4713,22136,0.417,0.698,0.757,0.624,0.111666667,0.299722222,0.255833333,0.165555556,12.91446571,6.849401243,28.32861105,570.6276034,25.42,1.24161289,24.17838711,18.75935816,12.43465189,20.31451962,6.417393895,665.0000057,100.1000013,22.100001,42.52375338,269.9000021,108.3000004,238.1000017,151.4000019,1.7855937,2.433217367,2.6203308,3.0463867
DEB3J,2021,0,4483,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,5528,4822,211525,107173,67823,24590,14713,7985.35,104277,20287,15825,67785,0.285,0.532,0.583,0.467,0.085,0.237222222,0.176666667,0.109722222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.558044433,2.128061933,2.5951538,3.0331116
DED13,2021,0,29962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.297,0.668,0.702,0.556,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
DED32,2021,0,39023,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.34,0.625,0.568,0.511,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
DED42,2021,0,29840,3.443690487,13.4603222,22.79099932,18.05711087,-4.531071338,-1.342043041,10.13752671,0.545888875,-0.603136167,5.055261533,16.27652776,8.067446713,185.4666718,199.3000026,377.4333368,129.9666702,7967,8908,331917,169472,91206,57475,20912,8105.38,163885,43335,21857,96930,-999,-999,-999,-999,0.1825,0.133888889,0.220833333,0.148888889,10.82229014,7.246530365,28.4031563,637.9276086,23.806665,-1.70645153,25.51311653,19.03826355,10.64039024,19.03826355,3.828431683,892.1666813,156.2333368,28.23333381,55.89161413,377.4333368,129.9666702,377.4333368,185.4666718,1.5694987,2.022125267,2.4309998,2.80542
DED53,2021,0,16923,5.306547554,17.15053726,26.4701108,21.25177707,-4.007023746,0.586774183,12.30956977,2.649888766,1.305094731,7.871438241,19.10608085,10.47466525,125.5333367,136.1333348,282.3333363,95.33333412,12645,12066,197444,99519,57204,29497,12685,5582.42,98130,22206,13569,61785,-999,-999,-999,-999,0.224166667,0.223611111,0.2225,0.126666667,13.2697988,7.160958065,27.69023372,651.3050194,26.523333,0.662380949,25.86095205,21.71692926,13.44122163,21.71692926,6.349769865,639.3333419,131.5999987,18.90000059,62.76948394,282.3333363,95.33333412,282.3333363,125.5333367,1.638041167,2.076731367,2.5951538,2.960022
DEE08,2021,0,175405,5.163095125,16.26042966,25.29333287,20.75011043,-3.34952371,0.992150531,12.13483842,2.640999951,1.359686347,7.54622087,18.46781442,10.26291967,121.0666693,137.2666687,321.6333384,112.0000055,13784,13227,177590,89671,50104,29262,10235,4559.69,88658,21576,11045,54949,0.492,0.683,0.593,0.589,0.176666667,0.262777778,0.1725,0.118055556,13.03235779,7.246394925,28.74228937,623.3810341,25.683334,0.471720437,25.21161356,20.97335171,9.774877252,20.97335171,6.244843173,691.9666818,160.96667,24.90000102,71.03292607,321.6333384,101.3333383,321.6333384,121.0666693,1.732452367,2.157796267,2.5092163,3.0509949
DEG0B,2021,0,39890,4.111071314,13.98322539,23.58733313,19.4524439,-4.149761898,-1.010752684,10.70354816,1.197444445,0.132275961,5.756292595,16.55426119,8.473010557,205.1000017,159.2666687,313.4666742,113.2333354,4160,4064,134563,62131,35628,19073,7408,3425.89,62446,14645,7920,39290,0.412,0.715,0.588,0.572,0.190833333,0.261111111,0.18,0.093333333,11.10253536,6.747150567,26.34820213,630.3626178,24.596664,-1.010967723,25.60763172,19.14212993,11.26594928,19.14212993,4.017249097,791.06668,106.0000014,17.9666672,46.86027181,313.4666742,113.2333354,313.4666742,205.1000017,1.597991933,2.115458167,2.5634155,3.0508118
DEG0G,2021,0,39890,5.203214057,15.23483844,24.51899963,20.23099973,-3.623928505,0.175161274,11.33419326,1.780333306,0.938671268,6.746136115,17.45158757,9.417881535,120.2000023,123.0000006,308.9000084,124.3000004,1934,1772,57044,41551,24443,11271,5795,1987.96,40724,9052,5942,25525,0.46,0.728,0.678,0.622,0.201666667,0.175,0.223333333,0.120277778,12.26595109,7.254763935,29.31638059,604.2762401,24.66,-0.086451609,24.74645161,19.94579379,9.184383289,19.94579379,5.689335417,676.4000117,146.6000022,22.4000003,63.19332682,308.9000084,103.4000005,308.9000084,120.2000023,1.217458067,1.976765933,2.6500244,2.7019653
EE00A,2021,0,19018,-2.84787087,15.09477414,26.9887091,13.50053303,-12.1002855,-4.368128989,12.06245125,0.189266645,-6.316272549,4.747834252,18.61918455,6.651191975,93.60000286,184.200001,126.6200007,170.8200039,1441,1691,131913,71128,39657,23081,-999,1605.26,-999,-999,9043,40481,-999,-999,-999,-999,-999,-999,-999,-999,9.391492266,6.932015418,19.97020755,909.1984583,26.557999,-8.153785545,34.71178454,20.20397939,2.909877598,21.26492561,-1.656469658,575.2400084,139.7,16.32000063,73.93813439,190.4000009,68.90000163,126.6200007,93.60000286,1.723693833,2.291097,2.239502,2.64563
EL411,2021,0,3110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,2665,2814,119940,56698,32958,13863,9901,1229.56,63270,10913,10730,41520,-999,-999,-999,-999,0.3675,0.221388889,0.244166667,0.345277778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.8972575,2.274251333,2.796997,2.9404297
EL432,2021,0,5495,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,2714,3415,73521,37626,23106,9526,5040,1074.43,36008,8014,5309,22463,-999,-999,-999,-999,0.310833333,0.121666667,0.048333333,0.181944444,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.605834967,1.762084933,2.7303467,2.7646484
EL515,2021,0,353,11.97940465,22.67731116,31.93827858,25.78322157,0.92000003,1.204838685,14.45199967,6.777777671,5.536265905,11.23546461,23.12618345,14.42117056,317.4666716,192.5333378,77.83333522,160.9000015,3348,2851,131875,66902,39445,18907,8751,1661.88,65476,14955,8994,40979,-999,-999,-999,-999,0.203333333,0.225277778,0.233333333,0.233888889,16.4675244,5.775506534,23.04048713,724.1604349,29.876665,4.809892314,25.06677269,10.62325853,25.27103572,25.85198022,8.452344469,748.7333461,199.3333372,5.0999997,83.4522718,342.5000047,39.86666646,77.83333522,335.3666732,1.488199867,1.907368967,2.274292,2.7540894
EL521,2021,0,41793,12.76119001,22.89612845,32.03247252,26.05944367,1.707618961,1.792473067,14.47388838,7.332222066,6.180451776,11.5015338,23.2903878,14.83471418,394.000008,196.966666,57.6333336,174.4333333,1706,2112,140838,71463,42927,18730,10065,1529.23,69876,15320,10403,43724,-999,-999,-999,-999,0.279166667,0.277222222,0.186666667,0.1875,16.83977469,5.776005612,23.61263567,712.3393058,29.883331,5.421827879,24.46150312,11.04472459,25.30189736,26.11908257,8.818433763,823.0333409,233.9000066,9.0666664,89.63267408,415.6666717,42.8000007,57.6333336,383.2000074,1.881456167,2.229573533,2.3201091,2.5878093
EL525,2021,0,41793,12.05785685,21.74548342,30.96951555,25.04466597,1.526964203,1.324193541,14.03666642,7.102833165,5.709911592,10.68656971,22.5134314,14.30077032,400.6500113,210.9000025,59.6500006,177.0500023,1819,2112,131426,66777,41041,16899,9153,1323.26,65000,13655,9611,41397,-999,-999,-999,-999,0.108333333,0.203333333,0.235,0.21,16.18675192,5.768162328,23.35501996,705.9113099,29.664999,4.967258053,24.69774095,10.50124547,24.66935411,25.3517152,8.266031058,848.2500167,239.1000062,6.6000004,89.18271624,424.9500094,40.95000174,59.6500006,396.3000096,2.094333167,2.4865723,2.4878337,2.8208008
EL527,2021,0,41793,13.08904715,23.31903161,32.55322516,26.57655503,1.8463095,2.121182806,14.76911068,7.53644431,6.503978397,11.95682402,23.66841524,15.21009156,351.133336,190.2000001,62.8333359,165.8000011,4248,5164,110273,55059,33800,13851,7554,1260.86,55436,12776,7725,34568,-999,-999,-999,-999,0.179166667,0.198055556,0.190833333,0.161388889,17.28269111,5.895727613,24.15866623,706.5289921,30.203333,5.799139666,24.40419333,11.60722973,25.71883641,26.43254079,9.3124552,769.9666731,216.0000012,7.8333336,88.80714552,378.8000028,35.3000024,62.8333359,352.8999985,1.528198233,1.9022624,2.3839111,2.696045
EL624,2021,0,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,814,1439,23732,11708,7060,3023,1609,248.35,12043,2694,1864,7439,-999,-999,-999,-999,0.2525,0.1725,0.145,0.259166667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.619079633,2.912821433,2.8585815,2.9713135
EL645,2021,0,18105,10.38678559,18.46403203,27.84758032,22.36433303,1.855161274,0.620483892,13.25849965,7.354354794,5.070819828,8.681937119,20.52338851,13.36729731,0,0,0,0,1686,1222,42197,20951,12290,6663,2068,447.34,21293,5907,2090,13140,-999,-999,-999,-999,0.259166667,0.21,0.175,0.221666667,15.11730522,6.412889059,25.51050875,652.4977138,29.369999,4.231774116,25.13822488,7.872345225,7.872345225,23.39586075,7.872345225,0,0,0,0,0,0,0,0,2.322618267,2.6870117,2.4580078,2.6622722
